bin,problem_type,instance,blowup,config,solver_id,status,exit_code,solveTime,flatTime,nodes,failures,restarts,propagations,nogoods,AverageLearnedNogoodLength,AverageLbd,AverageBacktrackAmount,layered_multigraph_sync_ms,nfa_glushkov_ms,nfa_glushkov_states,nfa_rbisim_ms,nfa_rbisim_states,dfa_subset_ms,dfa_subset_states,dfa_min_ms,dfa_min_states
0_low_blowup,nonogram,nonogram_21,1.0543478260869565,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,70.7245167,0.252897,1899,1657,0,143162,1657,37.92033796016898,8.342788171394085,0,6197.3021,23.945299999695635,1284,48.262399998293404,920,6.2408999995113845,1284,67.65689999997448,970
0_low_blowup,nonogram,nonogram_21,1.0543478260869565,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,200.4236922,0.268626,1899,1657,0,142914,1657,37.91128545564273,8.338563669281834,0,6153.2642,23.945299999695635,1284,48.262399998293404,920,6.2408999995113845,1284,67.65689999997448,970
0_low_blowup,nonogram,nonogram_29,1.0443131462333826,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,333.0695933,0.268981,172,106,0,9774,106,25.62264150943396,6.226415094339623,0,738.2089,35.129299998970964,1890,91.87340000016775,1354,8.868800000527699,1890,122.77290000065477,1414
0_low_blowup,nonogram,nonogram_29,1.0443131462333826,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,147.4642837,0.259631,172,106,0,9784,106,25.62264150943396,6.216981132075472,0,742.721,35.129299998970964,1890,91.87340000016775,1354,8.868800000527699,1890,122.77290000065477,1414
0_low_blowup,nonogram,nonogram_30,1.053475935828877,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,1.723049,0.265936,77,56,0,3429,56,5.357142857142857,3.625,0,163.1875,24.999800000841788,1308,51.59510000044065,935,5.998099999942497,1308,70.36269999957767,985
0_low_blowup,nonogram,nonogram_30,1.053475935828877,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,1.4351327,0.254659,77,57,0,3454,57,5.473684210526316,3.6491228070175437,0,162.9577,24.999800000841788,1308,51.59510000044065,935,5.998099999942497,1308,70.36269999957767,985
0_low_blowup,nonogram,nonogram_39,1.0436681222707425,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,35.2226298,0.252737,51,40,0,3596,40,14.325,4.275,0,269.5827,35.51360000005843,1896,92.00120000127754,1374,8.860300000151256,1896,127.88719999912246,1434
0_low_blowup,nonogram,nonogram_39,1.0436681222707425,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,19.4578869,0.260308,51,40,0,3593,40,14.325,4.275,0,271.9946,35.51360000005843,1896,92.00120000127754,1374,8.860300000151256,1896,127.88719999912246,1434
0_low_blowup,nonogram,nonogram_42,1.0526315789473684,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.9601375,0.249878,23,7,0,996,7,14.285714285714286,5.571428571428571,0,55.903,24.95500000031825,1318,50.62760000009803,950,5.961200000001554,1318,69.23810000057529,1000
0_low_blowup,nonogram,nonogram_42,1.0526315789473684,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.9710188,0.252947,23,7,0,996,7,14.428571428571429,5.571428571428571,0,60.1013,24.95500000031825,1318,50.62760000009803,950,5.961200000001554,1318,69.23810000057529,1000
0_low_blowup,nonogram,nonogram_43,1.0416133162612036,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,367.541176,0.25958,411,337,0,29604,337,70.01483679525222,9.875370919881306,0,2764.5482,38.748200000327415,2169,108.88219999856119,1562,9.839400000601017,2169,140.71619999958784,1627
0_low_blowup,nonogram,nonogram_43,1.0416133162612036,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,562.1295604,0.281287,414,339,0,29653,339,69.98230088495575,9.908554572271386,0,2803.2387,38.748200000327415,2169,108.88219999856119,1562,9.839400000601017,2169,140.71619999958784,1627
0_low_blowup,nonogram,nonogram_44,1.0395136778115501,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,14.6913881,0.26242,34,20,0,2039,20,9.7,2.8,0,164.1254,40.647400000807465,2275,127.62720000000627,1645,10.355699999763601,2275,139.49399999955858,1710
0_low_blowup,nonogram,nonogram_44,1.0395136778115501,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,13.808423,0.277544,34,20,0,2033,20,9.7,2.8,0,166.5604,40.647400000807465,2275,127.62720000000627,1645,10.355699999763601,2275,139.49399999955858,1710
0_low_blowup,nonogram,nonogram_47,1.0483304042179262,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,1.8834648,0.256029,8,3,0,987,3,2.6666666666666665,2.6666666666666665,0,66.9207,28.45400000023801,1567,62.90810000109559,1138,7.030700000086654,1567,85.13370000127907,1193
0_low_blowup,nonogram,nonogram_47,1.0483304042179262,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,2.1034,0.258658,8,3,0,987,3,2.6666666666666665,2.6666666666666665,0,67.1569,28.45400000023801,1567,62.90810000109559,1138,7.030700000086654,1567,85.13370000127907,1193
0_low_blowup,nonogram,nonogram_52,1.043891733723482,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,0,1200.1107665,0.259416,5803,5065,0,416661,5065,29.14610069101678,8.33010858835143,0,22596.2465,34.67770000065684,1896,89.3327999988287,1367,8.516399999280111,1896,119.41359999946144,1427
0_low_blowup,nonogram,nonogram_52,1.043891733723482,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,0,1199.6480611,0.297054,5673,4960,0,419805,4960,28.59939516129032,8.018145161290322,0,23269.9058,34.67770000065684,1896,89.3327999988287,1367,8.516399999280111,1896,119.41359999946144,1427
0_low_blowup,nonogram,nonogram_53,1.0412960609911055,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,71.5756959,0.283619,88,50,0,4477,50,36.52,7.16,0,404.4373,39.20979999907104,2187,121.00939999982074,1574,10.131700001011268,2187,145.3023999999914,1639
0_low_blowup,nonogram,nonogram_53,1.0412960609911055,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,97.9745801,0.284407,88,50,0,4487,50,36.7,7.16,0,404.6979,39.20979999907104,2187,121.00939999982074,1574,10.131700001011268,2187,145.3023999999914,1639
0_low_blowup,nonogram,nonogram_55,1.043827611395179,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,40.738043,0.27472,189,153,0,11937,153,42.30065359477124,8.973856209150327,0,883.6424,35.193199998957425,1906,90.79959999849052,1369,8.697100000517821,1906,122.78860000037639,1429
0_low_blowup,nonogram,nonogram_55,1.043827611395179,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,50.8166506,0.284474,189,153,0,11928,153,42.30065359477124,8.973856209150327,0,888.8964,35.193199998957425,1906,90.79959999849052,1369,8.697100000517821,1906,122.78860000037639,1429
0_low_blowup,nonogram,nonogram_66,1.041427660930529,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,181.0373288,0.259406,704,593,0,46791,593,41.54468802698145,7.4266441821247895,0,3491.122,39.151799999217474,2161,108.0229999997755,1569,9.89400000025853,2161,141.19860000096196,1634
0_low_blowup,nonogram,nonogram_66,1.041427660930529,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,122.8915927,0.264234,705,596,0,47024,596,41.66778523489933,7.441275167785235,0,3609.7177,39.151799999217474,2161,108.0229999997755,1569,9.89400000025853,2161,141.19860000096196,1634
0_low_blowup,nonogram,nonogram_7,1.0485865724381624,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,4.1805702,0.256719,15,10,0,1483,10,3.3,2,0,93.145,46.27660000051037,1569,102.65620000063791,1132,12.294999999312495,1569,135.51039999924797,1187
0_low_blowup,nonogram,nonogram_7,1.0485865724381624,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,3.3825696,0.259336,15,10,0,1484,10,3.3,2,0,92.9622,46.27660000051037,1569,102.65620000063791,1132,12.294999999312495,1569,135.51039999924797,1187
0_low_blowup,nonogram,nonogram_78,1.0443458980044347,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,201.3364862,0.259822,461,362,0,21871,362,36.5,9.947513812154696,0,1439.747,34.09579999924972,1864,95.17000000050757,1353,8.522300000322502,1864,94.93379999935314,1413
0_low_blowup,nonogram,nonogram_78,1.0443458980044347,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,179.1984546,2.6599,465,364,0,21990,364,36.7967032967033,9.93956043956044,0,1474.0803,34.09579999924972,1864,95.17000000050757,1353,8.522300000322502,1864,94.93379999935314,1413
0_low_blowup,nonogram,nonogram_83,1.043956043956044,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,2.449658,0.263141,6,1,0,946,1,2,2,0,75.7834,34.885699999676945,1880,83.80849999957718,1365,8.500599999933911,1880,121.9359000001532,1425
0_low_blowup,nonogram,nonogram_83,1.043956043956044,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,3.8841659,0.257568,6,1,0,946,1,2,2,0,76.1502,34.885699999676945,1880,83.80849999957718,1365,8.500599999933911,1880,121.9359000001532,1425
0_low_blowup,nonogram,nonogram_9,1.0427046263345197,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,4.5775024,0.256049,15,4,0,1051,4,1,1,0,82.1023,40.96489999960795,1940,115.34170000004451,1405,10.079399998858207,1940,142.2927000000982,1465
0_low_blowup,nonogram,nonogram_9,1.0427046263345197,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,3.8523203,0.263408,15,4,0,1051,4,1,1,0,83.1398,40.96489999960795,1940,115.34170000004451,1405,10.079399998858207,1940,142.2927000000982,1465
0_low_blowup,nonogram,nonogram_90,1.038370720188902,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,2.4290806,0.261995,3,0,0,963,0,0,0,0,79.5352,41.09929999935957,2303,118.14360000084889,1694,10.357199999589284,2303,155.1826999984769,1759
0_low_blowup,nonogram,nonogram_90,1.038370720188902,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,3.3230249,0.263412,3,0,0,963,0,0,0,0,82.0983,41.09929999935957,2303,118.14360000084889,1694,10.357199999589284,2303,155.1826999984769,1759
0_low_blowup,nonogram,nonogram_93,1.0506072874493928,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,1.09e-05,0.260127,0,0,0,608,0,0,0,0,30.6594,26.589499999545296,1374,57.94090000063079,988,6.38740000067628,1374,77.67670000021099,1038
0_low_blowup,nonogram,nonogram_93,1.0506072874493928,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,7.2e-06,0.257831,0,0,0,608,0,0,0,0,31.2831,26.589499999545296,1374,57.94090000063079,988,6.38740000067628,1374,77.67670000021099,1038
0_low_blowup,nonogram,nonogram_99,1.045731707317073,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,189.8963049,0.255,497,392,0,27991,392,31.316326530612244,6.964285714285714,0,1897.1896,33.26589999892349,1838,84.75459999954182,1312,8.224300000165385,1838,90.63730000070791,1372
0_low_blowup,nonogram,nonogram_99,1.045731707317073,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,138.3994023,0.258377,498,398,0,28068,398,32.37185929648241,7.057788944723618,0,1953.9611,33.26589999892349,1838,84.75459999954182,1312,8.224300000165385,1838,90.63730000070791,1372
0_low_blowup,polyominoes,polyominoes_19,0.7497546614327772,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.344441,,,,,,,,,,473.00739999627694,8334,76999.66740002856,1019,1945.5151000875048,6066,63601.19399998803,764
0_low_blowup,polyominoes,polyominoes_19,0.7497546614327772,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,1.0702,,,,,,,,,,473.00739999627694,8334,76999.66740002856,1019,1945.5151000875048,6066,63601.19399998803,764
0_low_blowup,polyominoes,polyominoes_21,0.776,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,1.08304,,,,,,,,,,399.2812998476438,7323,59362.41569998674,875,1287.2954999911599,4879,46420.736700005364,679
0_low_blowup,polyominoes,polyominoes_21,0.776,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.470418,,,,,,,,,,399.2812998476438,7323,59362.41569998674,875,1287.2954999911599,4879,46420.736700005364,679
0_low_blowup,polyominoes,polyominoes_24,0.6696165191740413,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.447001,,,,,,,,,,552.9181999154389,8918,79076.0432999814,1017,1438.7658000341617,6060,47884.38719988335,681
0_low_blowup,polyominoes,polyominoes_24,0.6696165191740413,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.471099,,,,,,,,,,552.9181999154389,8918,79076.0432999814,1017,1438.7658000341617,6060,47884.38719988335,681
0_low_blowup,polyominoes,polyominoes_35,0.7359413202933985,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.450495,,,,,,,,,,369.9698999407701,6385,48964.389199973084,818,956.3086999114603,4407,33387.87900010357,602
0_low_blowup,polyominoes,polyominoes_35,0.7359413202933985,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.372657,,,,,,,,,,369.9698999407701,6385,48964.389199973084,818,956.3086999114603,4407,33387.87900010357,602
0_low_blowup,polyominoes,polyominoes_36,0.7202247191011236,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.420668,,,,,,,,,,482.7686999924481,7778,77054.83820004156,890,1327.1250000689179,5319,43590.752899996005,641
0_low_blowup,polyominoes,polyominoes_36,0.7202247191011236,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.489061,,,,,,,,,,482.7686999924481,7778,77054.83820004156,890,1327.1250000689179,5319,43590.752899996005,641
0_low_blowup,polyominoes,polyominoes_37,0.7252502780867631,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,1206.9623307,0.482795,28,22,0,696,22,5.454545454545454,5.454545454545454,0,18276.0701,314.71339997369796,6913,56832.63740007533,899,1280.2948000608012,5006,54773.37259991327,652
0_low_blowup,polyominoes,polyominoes_37,0.7252502780867631,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.453169,,,,,,,,,,314.71339997369796,6913,56832.63740007533,899,1280.2948000608012,5006,54773.37259991327,652
0_low_blowup,polyominoes,polyominoes_4,0.6818604651162791,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.179669,,,,,,,,,,481.18080000858754,9205,83780.77739989385,1075,1771.8367000343278,6520,62926.95360002108,733
0_low_blowup,polyominoes,polyominoes_4,0.6818604651162791,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.386457,,,,,,,,,,481.18080000858754,9205,83780.77739989385,1075,1771.8367000343278,6520,62926.95360002108,733
0_low_blowup,polyominoes,polyominoes_53,0.6799242424242424,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,11.6983,,,,,,,,,,360.68739992333576,9051,63268.49039987428,1056,1194.6095000603236,6431,43650.494199828245,718
0_low_blowup,polyominoes,polyominoes_53,0.6799242424242424,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.29867,,,,,,,,,,360.68739992333576,9051,63268.49039987428,1056,1194.6095000603236,6431,43650.494199828245,718
0_low_blowup,polyominoes,polyominoes_56,0.6471291866028708,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.270193,,,,,,,,,,277.9296000953764,7714,44068.63900000462,836,655.1746000768617,4804,23023.711299931165,541
0_low_blowup,polyominoes,polyominoes_56,0.6471291866028708,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.304129,,,,,,,,,,277.9296000953764,7714,44068.63900000462,836,655.1746000768617,4804,23023.711299931165,541
0_low_blowup,polyominoes,polyominoes_58,0.7718181818181818,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,984.973062,0.335288,15,10,0,390,10,4.5,4.5,0,5547.7053,394.6946000214666,9317,67586.30080003059,1100,1643.706500006374,6696,60358.517400047276,849
0_low_blowup,polyominoes,polyominoes_58,0.7718181818181818,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,632.2142063,0.33082,15,10,0,390,10,4.5,4.5,0,4153.7154,394.6946000214666,9317,67586.30080003059,1100,1643.706500006374,6696,60358.517400047276,849
0_low_blowup,polyominoes,polyominoes_59,0.7145993413830956,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.311972,,,,,,,,,,328.05030001327395,7787,49643.339499947615,911,1065.4272001120262,5291,39329.59679997293,651
0_low_blowup,polyominoes,polyominoes_59,0.7145993413830956,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.287656,,,,,,,,,,328.05030001327395,7787,49643.339499947615,911,1065.4272001120262,5291,39329.59679997293,651
0_low_blowup,polyominoes,polyominoes_61,0.6417624521072797,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,11.0289,,,,,,,,,,350.4030999611132,9416,52920.8268999937,1044,1055.443000048399,6228,34024.45569995325,670
0_low_blowup,polyominoes,polyominoes_61,0.6417624521072797,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,1201.9235051,0.314614,369,361,0,10535,361,6.781163434903047,6.5069252077562325,0,103630.9019,350.4030999611132,9416,52920.8268999937,1044,1055.443000048399,6228,34024.45569995325,670
0_low_blowup,polyominoes,polyominoes_66,0.7627906976744186,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.324731,,,,,,,,,,258.67750006727874,6742,38385.61880006455,860,856.2571000657044,4729,32987.14689997723,656
0_low_blowup,polyominoes,polyominoes_66,0.7627906976744186,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.320794,,,,,,,,,,258.67750006727874,6742,38385.61880006455,860,856.2571000657044,4729,32987.14689997723,656
0_low_blowup,polyominoes,polyominoes_68,0.7086903304773562,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.313483,,,,,,,,,,293.52809995179996,7024,47617.89789999602,817,956.6488000564277,4696,36539.64039997663,579
0_low_blowup,polyominoes,polyominoes_68,0.7086903304773562,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.291943,,,,,,,,,,293.52809995179996,7024,47617.89789999602,817,956.6488000564277,4696,36539.64039997663,579
0_low_blowup,polyominoes,polyominoes_79,0.7162740899357601,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.335921,,,,,,,,,,299.56659994786605,7757,47107.61840012856,934,1046.3077999884263,5367,39262.95429992024,669
0_low_blowup,polyominoes,polyominoes_79,0.7162740899357601,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.316292,,,,,,,,,,299.56659994786605,7757,47107.61840012856,934,1046.3077999884263,5367,39262.95429992024,669
0_low_blowup,polyominoes,polyominoes_80,0.6538922155688622,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.302858,,,,,,,,,,301.71770008746535,7924,46832.78820000123,835,703.7995998980477,4757,25408.334999985527,546
0_low_blowup,polyominoes,polyominoes_80,0.6538922155688622,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.293658,,,,,,,,,,301.71770008746535,7924,46832.78820000123,835,703.7995998980477,4757,25408.334999985527,546
0_low_blowup,polyominoes,polyominoes_81,0.6862967157417894,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.323848,,,,,,,,,,272.605600010138,7162,43748.66600002861,883,895.6895000883378,4805,31971.30209999159,606
0_low_blowup,polyominoes,polyominoes_81,0.6862967157417894,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,0,1199.5682388,0.302741,553,550,0,14370,550,7.161818181818182,6.710909090909091,0,116229.5869,272.605600010138,7162,43748.66600002861,883,895.6895000883378,4805,31971.30209999159,606
0_low_blowup,polyominoes,polyominoes_91,0.7208854667949952,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,1203.5606557,0.318381,153,148,0,4056,148,7.472972972972973,7.175675675675675,0,57491.9049,337.6734999474138,8807,60159.43400008837,1039,1284.1646999586374,6061,44037.29830001248,749
0_low_blowup,polyominoes,polyominoes_91,0.7208854667949952,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.310893,,,,,,,,,,337.6734999474138,8807,60159.43400008837,1039,1284.1646999586374,6061,44037.29830001248,749
0_low_blowup,polyominoes,polyominoes_93,0.6366251198465963,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.311991,,,,,,,,,,371.54259998351336,9880,56445.6909999717,1043,908.302600029856,6378,31308.88599989703,664
0_low_blowup,polyominoes,polyominoes_93,0.6366251198465963,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.284489,,,,,,,,,,371.54259998351336,9880,56445.6909999717,1043,908.302600029856,6378,31308.88599989703,664
0_low_blowup,polyominoes,polyominoes_95,0.75,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,479.100625,0.293842,83,79,0,2180,79,5.6455696202531644,5.6455696202531644,0,29109.7712,324.60380013799295,7887,52720.614000048954,1032,1285.1346998359077,6020,47161.10750002554,774
0_low_blowup,polyominoes,polyominoes_95,0.75,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,273.8573754,0.299403,83,79,0,2180,79,5.6455696202531644,5.6455696202531644,0,20927.5965,324.60380013799295,7887,52720.614000048954,1032,1285.1346998359077,6020,47161.10750002554,774
0_low_blowup,polyominoes,polyominoes_97,0.7025703794369645,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.32361,,,,,,,,,,299.80569996405393,6706,41364.45959989214,817,823.1053999625146,4602,29942.3479999532,574
0_low_blowup,polyominoes,polyominoes_97,0.7025703794369645,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,1204.3759946,0.289077,36,28,0,943,28,8.214285714285714,8.214285714285714,0,7171.5089,299.80569996405393,6706,41364.45959989214,817,823.1053999625146,4602,29942.3479999532,574
0_low_blowup,polyominoes,polyominoes_98,0.7978021978021979,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.547013,,,,,,,,,,315.0522000505589,7513,48973.375900124665,910,1253.0892000650056,5173,42498.32500005141,726
0_low_blowup,polyominoes,polyominoes_98,0.7978021978021979,dfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.646577,,,,,,,,,,315.0522000505589,7513,48973.375900124665,910,1253.0892000650056,5173,42498.32500005141,726
0_low_blowup,regex,regex_72,1.8,nfa,nl.tudelft.algorithmics.pumpkin-regular,TIMEOUT,,,0.454889,,,,,,,,,,4.168100014794618,70,36.89729992765933,25,2.0231999806128442,86,15.853800054173917,45
0_low_blowup,regex,regex_72,1.8,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,608.9756242,0.465718,6378,5952,0,57661,5952,9.158266129032258,9.158266129032258,0,9121.8114,4.168100014794618,70,36.89729992765933,25,2.0231999806128442,86,15.853800054173917,45
1_medium_blowup,regex,regex_0,5.5,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,35.6263371,0.411132,647,567,0,5468,567,6.91005291005291,6.91005291005291,0,214.4997,11.020699981600046,50,9.004099993035197,26,3.302199998870492,156,25.198500021360815,143
1_medium_blowup,regex,regex_0,5.5,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,40.9737762,0.401969,647,567,0,5468,567,6.91005291005291,6.91005291005291,0,584.8962,11.020699981600046,50,9.004099993035197,26,3.302199998870492,156,25.198500021360815,143
1_medium_blowup,regex,regex_1,2.0,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,10.4717806,0.373032,164,115,0,1278,115,3.6,3.6,0,39.3683,2.301500062458217,43,6.026999966707081,22,0.7666000165045261,59,2.9562999843619764,44
