bin,problem_type,instance,blowup,config,solver_id,status,exit_code,solveTime,flatTime,nodes,failures,restarts,propagations,nogoods,AverageLearnedNogoodLength,AverageLbd,AverageBacktrackAmount,nfa_glushkov_ms,nfa_glushkov_states,nfa_rbisim_ms,nfa_rbisim_states,dfa_subset_ms,dfa_subset_states,dfa_min_ms,dfa_min_states
0_low_blowup,polyominoes,polyominoes_26,0.7521008403361344,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,1.2769847,0.30469,18,0,0,347,0,0,0,0,149.47879996907432,3969,12602.945700025884,238,274.0005999949062,2208,5804.12770001567,179
0_low_blowup,polyominoes,polyominoes_26,0.7521008403361344,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.9774914,0.250253,18,0,0,347,0,0,0,0,149.47879996907432,3969,12602.945700025884,238,274.0005999949062,2208,5804.12770001567,179
0_low_blowup,polyominoes,polyominoes_26,0.7521008403361344,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.008575,0.357615,18,0,0,13737,0,0,0,0,149.47879996907432,3969,12602.945700025884,238,274.0005999949062,2208,5804.12770001567,179
0_low_blowup,polyominoes,polyominoes_29,0.6920762286860582,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,291.8534311,0.308651,597,584,0,15385,584,11.10445205479452,10.96404109589041,0,344.45079998113215,9047,68148.67519999098,997,1051.984200035804,6076,40428.49910000223,690
0_low_blowup,polyominoes,polyominoes_29,0.6920762286860582,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,198.1357294,4.41341,597,584,0,15491,584,11.10445205479452,10.96404109589041,0,344.45079998113215,9047,68148.67519999098,997,1051.984200035804,6076,40428.49910000223,690
0_low_blowup,polyominoes,polyominoes_29,0.6920762286860582,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,83.1278009,0.487936,2604,2314,0,3122742,2314,10379.30466724287,10.50129645635264,0,344.45079998113215,9047,68148.67519999098,997,1051.984200035804,6076,40428.49910000223,690
0_low_blowup,polyominoes,polyominoes_50,0.6805251641137856,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0098652,0.25247,1,0,0,8,0,0,0,0,34.505200004787184,907,1769.5407999999588,457,13.988499995321035,600,670.3167999949073,311
0_low_blowup,polyominoes,polyominoes_50,0.6805251641137856,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0091423,0.243569,1,0,0,8,0,0,0,0,34.505200004787184,907,1769.5407999999588,457,13.988499995321035,600,670.3167999949073,311
0_low_blowup,polyominoes,polyominoes_50,0.6805251641137856,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0004944,0.24611,1,0,0,2513,0,0,0,0,34.505200004787184,907,1769.5407999999588,457,13.988499995321035,600,670.3167999949073,311
0_low_blowup,polyominoes,polyominoes_55,0.7840909090909091,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0695037,0.254775,10,0,0,164,0,0,0,0,30.86640001856722,1032,2066.779799963115,88,47.33510002552066,690,891.2808999884874,69
0_low_blowup,polyominoes,polyominoes_55,0.7840909090909091,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0629086,0.239595,10,0,0,164,0,0,0,0,30.86640001856722,1032,2066.779799963115,88,47.33510002552066,690,891.2808999884874,69
0_low_blowup,polyominoes,polyominoes_55,0.7840909090909091,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.00215,0.250855,10,0,0,5143,0,0,0,0,30.86640001856722,1032,2066.779799963115,88,47.33510002552066,690,891.2808999884874,69
0_low_blowup,polyominoes,polyominoes_57,0.5899280575539568,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0156613,0.237881,4,0,0,29,0,0,0,0,19.04080000531394,659,351.5711999789346,139,8.528399994247593,405,116.12799999420531,82
0_low_blowup,polyominoes,polyominoes_57,0.5899280575539568,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0112596,0.228161,4,0,0,29,0,0,0,0,19.04080000531394,659,351.5711999789346,139,8.528399994247593,405,116.12799999420531,82
0_low_blowup,polyominoes,polyominoes_57,0.5899280575539568,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0003586,0.225331,4,0,0,1425,0,0,0,0,19.04080000531394,659,351.5711999789346,139,8.528399994247593,405,116.12799999420531,82
0_low_blowup,polyominoes,polyominoes_59,0.6385135135135135,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.3869393,0.283754,10,0,0,136,0,0,0,0,87.11929997662082,2875,7767.81350003148,296,119.52950000704732,1670,3474.5405000139726,189
0_low_blowup,polyominoes,polyominoes_59,0.6385135135135135,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.2816679,0.250638,10,0,0,136,0,0,0,0,87.11929997662082,2875,7767.81350003148,296,119.52950000704732,1670,3474.5405000139726,189
0_low_blowup,polyominoes,polyominoes_59,0.6385135135135135,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0124344,0.29443,13,3,0,10373,3,214.6666666666667,6.333333333333333,0,87.11929997662082,2875,7767.81350003148,296,119.52950000704732,1670,3474.5405000139726,189
0_low_blowup,polyominoes,polyominoes_61,0.7735191637630662,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,1.0084755,0.275274,15,0,0,296,0,0,0,0,198.57350001984742,5265,18744.448099998408,287,335.4483999864897,2675,6671.475099996314,222
0_low_blowup,polyominoes,polyominoes_61,0.7735191637630662,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.7429012,0.258014,15,0,0,296,0,0,0,0,198.57350001984742,5265,18744.448099998408,287,335.4483999864897,2675,6671.475099996314,222
0_low_blowup,polyominoes,polyominoes_61,0.7735191637630662,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0172652,0.346518,15,0,0,19113,0,0,0,0,198.57350001984742,5265,18744.448099998408,287,335.4483999864897,2675,6671.475099996314,222
0_low_blowup,polyominoes,polyominoes_71,0.7450980392156863,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.051187,0.232432,8,0,0,82,0,0,0,0,26.848199995583855,938,554.0957000339404,102,13.070099972537719,500,175.98879997967742,76
0_low_blowup,polyominoes,polyominoes_71,0.7450980392156863,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0353748,0.245438,8,0,0,82,0,0,0,0,26.848199995583855,938,554.0957000339404,102,13.070099972537719,500,175.98879997967742,76
0_low_blowup,polyominoes,polyominoes_71,0.7450980392156863,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0007157,0.232442,8,0,0,2697,0,0,0,0,26.848199995583855,938,554.0957000339404,102,13.070099972537719,500,175.98879997967742,76
0_low_blowup,polyominoes,polyominoes_77,0.7709090909090909,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.9101976,0.312517,14,0,0,238,0,0,0,0,118.75080000027083,3927,9725.052800000412,275,194.94030000350904,2062,4347.243899988825,212
0_low_blowup,polyominoes,polyominoes_77,0.7709090909090909,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.7268998,0.262649,14,0,0,238,0,0,0,0,118.75080000027083,3927,9725.052800000412,275,194.94030000350904,2062,4347.243899988825,212
0_low_blowup,polyominoes,polyominoes_77,0.7709090909090909,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0097935,0.328694,15,1,0,11483,1,783,5,0,118.75080000027083,3927,9725.052800000412,275,194.94030000350904,2062,4347.243899988825,212
0_low_blowup,polyominoes,polyominoes_92,0.6767676767676768,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0381649,0.245399,8,5,0,83,5,2.6,2.6,0,12.728000001516193,491,223.64559999550693,99,5.428899996331893,290,93.45030000258703,67
0_low_blowup,polyominoes,polyominoes_92,0.6767676767676768,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0286541,0.220917,8,5,0,83,5,2.6,2.6,0,12.728000001516193,491,223.64559999550693,99,5.428899996331893,290,93.45030000258703,67
0_low_blowup,polyominoes,polyominoes_92,0.6767676767676768,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.024261,0.224951,36,30,0,8031,30,69.73333333333333,3.733333333333333,0,12.728000001516193,491,223.64559999550693,99,5.428899996331893,290,93.45030000258703,67
0_low_blowup,polyominoes,polyominoes_95,0.6954887218045113,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,1.2478279,0.281001,18,0,0,349,0,0,0,0,175.99810002138838,4773,17087.463900010334,266,279.32210004655644,2423,6338.567900005728,185
0_low_blowup,polyominoes,polyominoes_95,0.6954887218045113,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.8936349,0.255451,18,0,0,349,0,0,0,0,175.99810002138838,4773,17087.463900010334,266,279.32210004655644,2423,6338.567900005728,185
0_low_blowup,polyominoes,polyominoes_95,0.6954887218045113,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0121212,0.367712,20,1,0,15670,1,84,5,0,175.99810002138838,4773,17087.463900010334,266,279.32210004655644,2423,6338.567900005728,185
0_low_blowup,polyominoes,polyominoes_97,0.9016393442622951,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0731516,0.241738,10,0,0,130,0,0,0,0,17.400900018401444,658,361.3805000204593,61,10.34749997779727,403,66.12719999975525,55
0_low_blowup,polyominoes,polyominoes_97,0.9016393442622951,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0472413,0.238849,10,0,0,130,0,0,0,0,17.400900018401444,658,361.3805000204593,61,10.34749997779727,403,66.12719999975525,55
0_low_blowup,polyominoes,polyominoes_97,0.9016393442622951,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.000763,0.236153,10,0,0,3622,0,0,0,0,17.400900018401444,658,361.3805000204593,61,10.34749997779727,403,66.12719999975525,55
0_low_blowup,polyominoes,polyominoes_99,0.75,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0847522,0.239812,11,0,0,139,0,0,0,0,30.29370000876952,1097,1133.3367999905022,96,26.61009998701047,631,283.53580000111833,72
0_low_blowup,polyominoes,polyominoes_99,0.75,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.066127,0.244105,11,0,0,139,0,0,0,0,30.29370000876952,1097,1133.3367999905022,96,26.61009998701047,631,283.53580000111833,72
0_low_blowup,polyominoes,polyominoes_99,0.75,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0010625,0.262409,11,0,0,3553,0,0,0,0,30.29370000876952,1097,1133.3367999905022,96,26.61009998701047,631,283.53580000111833,72
1_medium_blowup,regex,regex_0,9.923076923076923,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0002058,0.224726,11,0,0,14,0,0,0,0,1.7221000016434118,24,1.3328000059118494,13,1.5406000020448118,130,13.755799998762086,129
1_medium_blowup,regex,regex_0,9.923076923076923,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0018686,0.217046,11,0,0,14,0,0,0,0,1.7221000016434118,24,1.3328000059118494,13,1.5406000020448118,130,13.755799998762086,129
1_medium_blowup,regex,regex_0,9.923076923076923,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,8.4e-05,0.218693,11,0,0,299,0,0,0,0,1.7221000016434118,24,1.3328000059118494,13,1.5406000020448118,130,13.755799998762086,129
1_medium_blowup,regex,regex_1,8.9,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0009832,0.214025,21,0,0,24,0,0,0,0,0.5593999958364293,19,0.7078000053297728,10,1.4435000048251823,90,18.60060000035446,89
1_medium_blowup,regex,regex_1,8.9,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0154995,0.223064,21,0,0,24,0,0,0,0,0.5593999958364293,19,0.7078000053297728,10,1.4435000048251823,90,18.60060000035446,89
1_medium_blowup,regex,regex_1,8.9,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0006283,0.215767,21,0,0,779,0,0,0,0,0.5593999958364293,19,0.7078000053297728,10,1.4435000048251823,90,18.60060000035446,89
1_medium_blowup,regex,regex_15,3.25,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.000102,0.227029,7,0,0,10,0,0,0,0,0.4262000002199784,14,0.2789999998640269,8,0.19690000044647604,27,0.7260999991558492,26
1_medium_blowup,regex,regex_15,3.25,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0003975,0.225301,7,0,0,10,0,0,0,0,0.4262000002199784,14,0.2789999998640269,8,0.19690000044647604,27,0.7260999991558492,26
1_medium_blowup,regex,regex_15,3.25,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,6.9e-05,0.210275,7,0,0,195,0,0,0,0,0.4262000002199784,14,0.2789999998640269,8,0.19690000044647604,27,0.7260999991558492,26
1_medium_blowup,regex,regex_19,7.6,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0018468,0.242208,21,0,0,24,0,0,0,0,1.0372999968240038,25,1.1999999987892807,10,1.2618999899132177,90,7.120399997802451,76
1_medium_blowup,regex,regex_19,7.6,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0211704,0.230728,21,0,0,24,0,0,0,0,1.0372999968240038,25,1.1999999987892807,10,1.2618999899132177,90,7.120399997802451,76
1_medium_blowup,regex,regex_19,7.6,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0006319,0.217374,21,0,0,776,0,0,0,0,1.0372999968240038,25,1.1999999987892807,10,1.2618999899132177,90,7.120399997802451,76
1_medium_blowup,regex,regex_2,6.111111111111111,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,9.52e-05,0.211815,6,0,0,9,0,0,0,0,0.6579000037163496,24,1.598799994098954,9,1.15489999006968,77,5.286100000375882,55
1_medium_blowup,regex,regex_2,6.111111111111111,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0007244,0.208661,6,0,0,9,0,0,0,0,0.6579000037163496,24,1.598799994098954,9,1.15489999006968,77,5.286100000375882,55
1_medium_blowup,regex,regex_2,6.111111111111111,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,4.84e-05,0.208809,6,0,0,142,0,0,0,0,0.6579000037163496,24,1.598799994098954,9,1.15489999006968,77,5.286100000375882,55
1_medium_blowup,regex,regex_21,3.0,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0004516,0.227322,15,0,0,18,0,0,0,0,0.5153999954927713,18,0.6117000011727214,7,0.3378999972483143,30,0.8637999999336898,21
1_medium_blowup,regex,regex_21,3.0,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0036692,0.229839,15,0,0,18,0,0,0,0,0.5153999954927713,18,0.6117000011727214,7,0.3378999972483143,30,0.8637999999336898,21
1_medium_blowup,regex,regex_21,3.0,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0001056,0.212771,15,0,0,383,0,0,0,0,0.5153999954927713,18,0.6117000011727214,7,0.3378999972483143,30,0.8637999999336898,21
1_medium_blowup,regex,regex_22,6.111111111111111,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0022072,0.208003,22,0,0,25,0,0,0,0,0.5050000036135316,17,0.5619000003207475,9,0.5150000069988891,56,2.663299994310364,55
1_medium_blowup,regex,regex_22,6.111111111111111,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0164167,0.222563,22,0,0,25,0,0,0,0,0.5050000036135316,17,0.5619000003207475,9,0.5150000069988891,56,2.663299994310364,55
1_medium_blowup,regex,regex_22,6.111111111111111,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0004992,0.216561,22,0,0,761,0,0,0,0,0.5050000036135316,17,0.5619000003207475,9,0.5150000069988891,56,2.663299994310364,55
1_medium_blowup,regex,regex_23,4.0,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,6.11e-05,0.216806,5,0,0,8,0,0,0,0,0.3741999971680343,13,0.2690999972401187,7,0.23809999402146786,29,0.7650000043213367,28
1_medium_blowup,regex,regex_23,4.0,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0001463,0.209443,5,0,0,8,0,0,0,0,0.3741999971680343,13,0.2690999972401187,7,0.23809999402146786,29,0.7650000043213367,28
1_medium_blowup,regex,regex_23,4.0,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,3.43e-05,0.213102,5,0,0,135,0,0,0,0,0.3741999971680343,13,0.2690999972401187,7,0.23809999402146786,29,0.7650000043213367,28
1_medium_blowup,regex,regex_24,7.333333333333333,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0030433,0.215423,19,0,0,22,0,0,0,0,0.7907999970484525,31,2.419900003587827,12,1.7545000009704381,117,12.788200008799322,88
1_medium_blowup,regex,regex_24,7.333333333333333,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0102133,0.230658,19,0,0,22,0,0,0,0,0.7907999970484525,31,2.419900003587827,12,1.7545000009704381,117,12.788200008799322,88
1_medium_blowup,regex,regex_24,7.333333333333333,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0006774,0.206525,19,0,0,706,0,0,0,0,0.7907999970484525,31,2.419900003587827,12,1.7545000009704381,117,12.788200008799322,88
1_medium_blowup,regex,regex_25,7.333333333333333,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.001687,0.208879,17,0,0,20,0,0,0,0,0.5976999964332208,22,0.8092999923974276,12,0.9462000016355887,89,7.307699997909367,88
1_medium_blowup,regex,regex_25,7.333333333333333,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0063294,0.223183,17,0,0,20,0,0,0,0,0.5976999964332208,22,0.8092999923974276,12,0.9462000016355887,89,7.307699997909367,88
1_medium_blowup,regex,regex_25,7.333333333333333,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0002502,0.213017,17,0,0,568,0,0,0,0,0.5976999964332208,22,0.8092999923974276,12,0.9462000016355887,89,7.307699997909367,88
1_medium_blowup,regex,regex_32,4.25,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0001268,0.216508,7,0,0,10,0,0,0,0,0.7149000011850148,21,0.8880999957909808,8,0.5756000027759001,48,2.1401000121841207,34
1_medium_blowup,regex,regex_32,4.25,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0009029,0.222501,7,0,0,10,0,0,0,0,0.7149000011850148,21,0.8880999957909808,8,0.5756000027759001,48,2.1401000121841207,34
1_medium_blowup,regex,regex_32,4.25,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,6.27e-05,0.217451,7,0,0,174,0,0,0,0,0.7149000011850148,21,0.8880999957909808,8,0.5756000027759001,48,2.1401000121841207,34
1_medium_blowup,regex,regex_38,4.1,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0001369,0.214342,6,0,0,9,0,0,0,0,0.8927000017138198,25,1.715399994282052,10,1.0809999948833138,55,3.3955999970203266,41
1_medium_blowup,regex,regex_38,4.1,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0003544,0.253842,6,0,0,9,0,0,0,0,0.8927000017138198,25,1.715399994282052,10,1.0809999948833138,55,3.3955999970203266,41
1_medium_blowup,regex,regex_38,4.1,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,9.26e-05,0.211305,6,0,0,152,0,0,0,0,0.8927000017138198,25,1.715399994282052,10,1.0809999948833138,55,3.3955999970203266,41
1_medium_blowup,regex,regex_39,2.375,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,5.62e-05,0.220403,4,0,0,7,0,0,0,0,0.578099992708303,19,0.7052000000840053,8,0.22799998987466097,26,0.8187000057660043,19
1_medium_blowup,regex,regex_39,2.375,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,8.69e-05,0.222471,4,0,0,7,0,0,0,0,0.578099992708303,19,0.7052000000840053,8,0.22799998987466097,26,0.8187000057660043,19
1_medium_blowup,regex,regex_39,2.375,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,2.65e-05,0.206165,4,0,0,100,0,0,0,0,0.578099992708303,19,0.7052000000840053,8,0.22799998987466097,26,0.8187000057660043,19
1_medium_blowup,regex,regex_4,6.125,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0002202,0.229124,8,0,0,11,0,0,0,0,0.5449000018415973,15,0.3606999962357804,8,0.5215999990468845,50,2.0478999940678477,49
1_medium_blowup,regex,regex_4,6.125,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0008571,0.24371,8,0,0,11,0,0,0,0,0.5449000018415973,15,0.3606999962357804,8,0.5215999990468845,50,2.0478999940678477,49
1_medium_blowup,regex,regex_4,6.125,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,9.96e-05,0.210603,8,0,0,248,0,0,0,0,0.5449000018415973,15,0.3606999962357804,8,0.5215999990468845,50,2.0478999940678477,49
1_medium_blowup,regex,regex_42,3.0,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0005326,0.227781,14,0,0,17,0,0,0,0,0.4172999906586483,13,0.27040000713896006,7,0.16200001118704677,22,0.4726000042865053,21
1_medium_blowup,regex,regex_42,3.0,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0024481,0.215545,14,0,0,17,0,0,0,0,0.4172999906586483,13,0.27040000713896006,7,0.16200001118704677,22,0.4726000042865053,21
1_medium_blowup,regex,regex_42,3.0,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.000102,0.21275,14,0,0,389,0,0,0,0,0.4172999906586483,13,0.27040000713896006,7,0.16200001118704677,22,0.4726000042865053,21
1_medium_blowup,regex,regex_44,9.555555555555555,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0005799,0.220759,14,0,0,17,0,0,0,0,0.7139000081224367,17,1.1180999863427132,9,2.682599995750934,87,8.547199991880916,86
1_medium_blowup,regex,regex_44,9.555555555555555,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0051993,0.212775,14,0,0,17,0,0,0,0,0.7139000081224367,17,1.1180999863427132,9,2.682599995750934,87,8.547199991880916,86
1_medium_blowup,regex,regex_44,9.555555555555555,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0003578,0.216168,14,0,0,504,0,0,0,0,0.7139000081224367,17,1.1180999863427132,9,2.682599995750934,87,8.547199991880916,86
1_medium_blowup,regex,regex_45,4.1,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.000181,0.211053,8,0,0,11,0,0,0,0,0.7150999881559983,25,1.248400003532879,10,0.6237999914446846,55,4.318899998907,41
1_medium_blowup,regex,regex_45,4.1,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0006079,0.216964,8,0,0,11,0,0,0,0,0.7150999881559983,25,1.248400003532879,10,0.6237999914446846,55,4.318899998907,41
1_medium_blowup,regex,regex_45,4.1,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,5.84e-05,0.21797,8,0,0,172,0,0,0,0,0.7150999881559983,25,1.248400003532879,10,0.6237999914446846,55,4.318899998907,41
1_medium_blowup,regex,regex_46,3.5,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,6.52e-05,0.207573,5,0,0,8,0,0,0,0,0.9438999986741692,14,0.6415999960154295,8,0.29209999775048345,29,0.9816000092541799,28
1_medium_blowup,regex,regex_46,3.5,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0001666,0.211436,5,0,0,8,0,0,0,0,0.9438999986741692,14,0.6415999960154295,8,0.29209999775048345,29,0.9816000092541799,28
1_medium_blowup,regex,regex_46,3.5,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,4.33e-05,0.208207,5,0,0,151,0,0,0,0,0.9438999986741692,14,0.6415999960154295,8,0.29209999775048345,29,0.9816000092541799,28
1_medium_blowup,regex,regex_47,5.454545454545454,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0010061,0.222384,19,0,0,22,0,0,0,0,0.9825000015553087,20,1.2875999964307994,11,0.9122999908868223,61,5.488800001330674,60
1_medium_blowup,regex,regex_47,5.454545454545454,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0074137,0.218722,19,0,0,22,0,0,0,0,0.9825000015553087,20,1.2875999964307994,11,0.9122999908868223,61,5.488800001330674,60
1_medium_blowup,regex,regex_47,5.454545454545454,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0005337,0.211546,19,0,0,719,0,0,0,0,0.9825000015553087,20,1.2875999964307994,11,0.9122999908868223,61,5.488800001330674,60
1_medium_blowup,regex,regex_48,9.555555555555555,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0002654,0.215591,11,0,0,14,0,0,0,0,0.6244000105652958,24,2.5437000003876165,9,4.154299997026101,124,21.87360000971239,86
1_medium_blowup,regex,regex_48,9.555555555555555,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0034434,0.216185,11,0,0,14,0,0,0,0,0.6244000105652958,24,2.5437000003876165,9,4.154299997026101,124,21.87360000971239,86
1_medium_blowup,regex,regex_48,9.555555555555555,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0001486,0.213663,11,0,0,347,0,0,0,0,0.6244000105652958,24,2.5437000003876165,9,4.154299997026101,124,21.87360000971239,86
1_medium_blowup,regex,regex_49,2.375,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,5.84e-05,0.218787,4,0,0,7,0,0,0,0,1.333599997451529,19,1.3040000048931688,8,0.3673999890452251,26,1.306200007093139,19
1_medium_blowup,regex,regex_49,2.375,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,8.21e-05,0.213642,4,0,0,7,0,0,0,0,1.333599997451529,19,1.3040000048931688,8,0.3673999890452251,26,1.306200007093139,19
1_medium_blowup,regex,regex_49,2.375,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,4.83e-05,0.212809,4,0,0,102,0,0,0,0,1.333599997451529,19,1.3040000048931688,8,0.3673999890452251,26,1.306200007093139,19
1_medium_blowup,regex,regex_52,4.1,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0015129,0.242763,18,0,0,21,0,0,0,0,0.5336000031093135,18,1.0595999920042232,10,0.36499999987427145,42,2.1619000035570934,41
1_medium_blowup,regex,regex_52,4.1,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0053583,0.218493,18,0,0,21,0,0,0,0,0.5336000031093135,18,1.0595999920042232,10,0.36499999987427145,42,2.1619000035570934,41
