bin,problem_type,instance,blowup,config,solver_id,status,exit_code,objective,proven_optimal,solveTime,flatTime,nodes,failures,restarts,propagations,nogoods,AverageLearnedNogoodLength,AverageLbd,AverageBacktrackAmount,nfa_glushkov_ms,nfa_glushkov_states,nfa_rbisim_ms,nfa_rbisim_states,dfa_subset_ms,dfa_subset_states,dfa_min_ms,dfa_min_states
0_low_blowup,polyominoes,polyominoes_22,0.8888888888888888,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,0.0780695,0.321862,11,0,0,143,0,0,0,0,27.48889998474624,1041,783.9278000028571,72,14.517999981762841,475,120.4542000341462,64
0_low_blowup,polyominoes,polyominoes_22,0.8888888888888888,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,,,0.0014229,0.322784,12,0,0,3694,0,0,0,0,27.48889998474624,1041,783.9278000028571,72,14.517999981762841,475,120.4542000341462,64
0_low_blowup,polyominoes,polyominoes_26,0.7521008403361344,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,1.6740236,0.365683,18,0,0,347,0,0,0,0,149.47879996907432,3969,12602.945700025884,238,274.0005999949062,2208,5804.12770001567,179
0_low_blowup,polyominoes,polyominoes_26,0.7521008403361344,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,1.3489504,0.330965,18,0,0,347,0,0,0,0,149.47879996907432,3969,12602.945700025884,238,274.0005999949062,2208,5804.12770001567,179
0_low_blowup,polyominoes,polyominoes_26,0.7521008403361344,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,,,0.0310025,0.505448,18,0,0,13737,0,0,0,0,149.47879996907432,3969,12602.945700025884,238,274.0005999949062,2208,5804.12770001567,179
0_low_blowup,polyominoes,polyominoes_29,0.6920762286860582,nfa,nl.tudelft.algorithmics.pumpkin-regular,UNKNOWN,0,,,599.5479751,0.458538,510,502,0,13100,502,11.29681274900398,11.14143426294821,0,344.45079998113215,9047,68148.67519999098,997,1051.984200035804,6076,40428.49910000223,690
0_low_blowup,polyominoes,polyominoes_29,0.6920762286860582,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,476.92821,0.41598,597,584,0,15496,584,11.10445205479452,10.96404109589041,0,344.45079998113215,9047,68148.67519999098,997,1051.984200035804,6076,40428.49910000223,690
0_low_blowup,polyominoes,polyominoes_29,0.6920762286860582,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,,,187.4329506,0.751337,2604,2314,0,3122742,2314,10379.30466724287,10.50129645635264,0,344.45079998113215,9047,68148.67519999098,997,1051.984200035804,6076,40428.49910000223,690
0_low_blowup,polyominoes,polyominoes_50,0.6805251641137856,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,0.0177636,0.503704,1,0,0,8,0,0,0,0,34.505200004787184,907,1769.5407999999588,457,13.988499995321035,600,670.3167999949073,311
0_low_blowup,polyominoes,polyominoes_50,0.6805251641137856,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,0.0163853,0.401949,1,0,0,8,0,0,0,0,34.505200004787184,907,1769.5407999999588,457,13.988499995321035,600,670.3167999949073,311
0_low_blowup,polyominoes,polyominoes_50,0.6805251641137856,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,,,0.0006325,0.441751,1,0,0,2513,0,0,0,0,34.505200004787184,907,1769.5407999999588,457,13.988499995321035,600,670.3167999949073,311
0_low_blowup,polyominoes,polyominoes_55,0.7840909090909091,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,0.1205584,0.409354,10,0,0,164,0,0,0,0,30.86640001856722,1032,2066.779799963115,88,47.33510002552066,690,891.2808999884874,69
0_low_blowup,polyominoes,polyominoes_55,0.7840909090909091,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,0.0759617,0.405147,10,0,0,164,0,0,0,0,30.86640001856722,1032,2066.779799963115,88,47.33510002552066,690,891.2808999884874,69
0_low_blowup,polyominoes,polyominoes_55,0.7840909090909091,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,,,0.0047138,0.426233,10,0,0,5143,0,0,0,0,30.86640001856722,1032,2066.779799963115,88,47.33510002552066,690,891.2808999884874,69
0_low_blowup,polyominoes,polyominoes_57,0.5899280575539568,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,0.0216813,0.363799,4,0,0,29,0,0,0,0,19.04080000531394,659,351.5711999789346,139,8.528399994247593,405,116.12799999420531,82
0_low_blowup,polyominoes,polyominoes_57,0.5899280575539568,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,0.0183394,0.370538,4,0,0,29,0,0,0,0,19.04080000531394,659,351.5711999789346,139,8.528399994247593,405,116.12799999420531,82
0_low_blowup,polyominoes,polyominoes_57,0.5899280575539568,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,,,0.0007179,0.344876,4,0,0,1425,0,0,0,0,19.04080000531394,659,351.5711999789346,139,8.528399994247593,405,116.12799999420531,82
0_low_blowup,polyominoes,polyominoes_59,0.6385135135135135,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,0.6022572,0.380248,10,0,0,136,0,0,0,0,87.11929997662082,2875,7767.81350003148,296,119.52950000704732,1670,3474.5405000139726,189
0_low_blowup,polyominoes,polyominoes_59,0.6385135135135135,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,0.4787764,0.370123,10,0,0,136,0,0,0,0,87.11929997662082,2875,7767.81350003148,296,119.52950000704732,1670,3474.5405000139726,189
0_low_blowup,polyominoes,polyominoes_59,0.6385135135135135,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,,,0.0351874,0.483337,13,3,0,10373,3,214.6666666666667,6.333333333333333,0,87.11929997662082,2875,7767.81350003148,296,119.52950000704732,1670,3474.5405000139726,189
0_low_blowup,polyominoes,polyominoes_61,0.7735191637630662,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,1.6445408,0.482349,15,0,0,296,0,0,0,0,198.57350001984742,5265,18744.448099998408,287,335.4483999864897,2675,6671.475099996314,222
0_low_blowup,polyominoes,polyominoes_61,0.7735191637630662,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,1.2121947,0.397705,15,0,0,296,0,0,0,0,198.57350001984742,5265,18744.448099998408,287,335.4483999864897,2675,6671.475099996314,222
0_low_blowup,polyominoes,polyominoes_61,0.7735191637630662,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,,,0.0575779,0.567443,15,0,0,19113,0,0,0,0,198.57350001984742,5265,18744.448099998408,287,335.4483999864897,2675,6671.475099996314,222
0_low_blowup,polyominoes,polyominoes_71,0.7450980392156863,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,0.0828803,0.557878,8,0,0,82,0,0,0,0,26.848199995583855,938,554.0957000339404,102,13.070099972537719,500,175.98879997967742,76
0_low_blowup,polyominoes,polyominoes_71,0.7450980392156863,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,0.0681198,0.4217,8,0,0,82,0,0,0,0,26.848199995583855,938,554.0957000339404,102,13.070099972537719,500,175.98879997967742,76
0_low_blowup,polyominoes,polyominoes_71,0.7450980392156863,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,,,0.0014796,0.365534,8,0,0,2697,0,0,0,0,26.848199995583855,938,554.0957000339404,102,13.070099972537719,500,175.98879997967742,76
0_low_blowup,polyominoes,polyominoes_77,0.7709090909090909,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,1.4506285,0.452825,14,0,0,238,0,0,0,0,118.75080000027083,3927,9725.052800000412,275,194.94030000350904,2062,4347.243899988825,212
0_low_blowup,polyominoes,polyominoes_77,0.7709090909090909,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,1.1131473,0.481837,14,0,0,238,0,0,0,0,118.75080000027083,3927,9725.052800000412,275,194.94030000350904,2062,4347.243899988825,212
0_low_blowup,polyominoes,polyominoes_77,0.7709090909090909,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,,,0.0262534,0.588753,15,1,0,11483,1,783,5,0,118.75080000027083,3927,9725.052800000412,275,194.94030000350904,2062,4347.243899988825,212
0_low_blowup,polyominoes,polyominoes_92,0.6767676767676768,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,0.0640372,0.382935,8,5,0,83,5,2.6,2.6,0,12.728000001516193,491,223.64559999550693,99,5.428899996331893,290,93.45030000258703,67
0_low_blowup,polyominoes,polyominoes_92,0.6767676767676768,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,0.0506293,0.360023,8,5,0,83,5,2.6,2.6,0,12.728000001516193,491,223.64559999550693,99,5.428899996331893,290,93.45030000258703,67
0_low_blowup,polyominoes,polyominoes_92,0.6767676767676768,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,,,0.03774,0.407761,36,30,0,8031,30,69.73333333333333,3.733333333333333,0,12.728000001516193,491,223.64559999550693,99,5.428899996331893,290,93.45030000258703,67
0_low_blowup,polyominoes,polyominoes_95,0.6954887218045113,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,1.9584793,0.448583,18,0,0,349,0,0,0,0,175.99810002138838,4773,17087.463900010334,266,279.32210004655644,2423,6338.567900005728,185
0_low_blowup,polyominoes,polyominoes_95,0.6954887218045113,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,1.2187539,0.372751,18,0,0,349,0,0,0,0,175.99810002138838,4773,17087.463900010334,266,279.32210004655644,2423,6338.567900005728,185
0_low_blowup,polyominoes,polyominoes_95,0.6954887218045113,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,,,0.0331665,0.548941,20,1,0,15670,1,84,5,0,175.99810002138838,4773,17087.463900010334,266,279.32210004655644,2423,6338.567900005728,185
0_low_blowup,polyominoes,polyominoes_97,0.9016393442622951,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,0.0831482,0.446754,10,0,0,130,0,0,0,0,17.400900018401444,658,361.3805000204593,61,10.34749997779727,403,66.12719999975525,55
0_low_blowup,polyominoes,polyominoes_97,0.9016393442622951,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,0.0677781,0.378436,10,0,0,130,0,0,0,0,17.400900018401444,658,361.3805000204593,61,10.34749997779727,403,66.12719999975525,55
0_low_blowup,polyominoes,polyominoes_97,0.9016393442622951,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,,,0.0010044,0.410407,10,0,0,3622,0,0,0,0,17.400900018401444,658,361.3805000204593,61,10.34749997779727,403,66.12719999975525,55
0_low_blowup,polyominoes,polyominoes_99,0.75,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,0.1231052,0.381802,11,0,0,139,0,0,0,0,30.29370000876952,1097,1133.3367999905022,96,26.61009998701047,631,283.53580000111833,72
0_low_blowup,polyominoes,polyominoes_99,0.75,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,,,0.086459,0.39866,11,0,0,139,0,0,0,0,30.29370000876952,1097,1133.3367999905022,96,26.61009998701047,631,283.53580000111833,72
0_low_blowup,polyominoes,polyominoes_99,0.75,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,,,0.0018936,0.399417,11,0,0,3553,0,0,0,0,30.29370000876952,1097,1133.3367999905022,96,26.61009998701047,631,283.53580000111833,72
1_medium_blowup,regex,regex_0,9.923076923076923,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,120,True,0.0090959,0.538522,155,0,0,519,0,0,0,0,1.7221000016434118,24,1.3328000059118494,13,1.5406000020448118,130,13.755799998762086,129
1_medium_blowup,regex,regex_0,9.923076923076923,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,120,True,0.0387753,0.362099,155,0,0,519,0,0,0,0,1.7221000016434118,24,1.3328000059118494,13,1.5406000020448118,130,13.755799998762086,129
1_medium_blowup,regex,regex_0,9.923076923076923,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,120,True,0.0022276,0.338292,159,2,0,3808,2,1,1,0,1.7221000016434118,24,1.3328000059118494,13,1.5406000020448118,130,13.755799998762086,129
1_medium_blowup,regex,regex_1,8.9,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,207,True,0.0674551,0.397166,931,0,0,2916,0,0,0,0,0.5593999958364293,19,0.7078000053297728,10,1.4435000048251823,90,18.60060000035446,89
1_medium_blowup,regex,regex_1,8.9,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,207,True,1.1240958,0.421761,931,0,0,2916,0,0,0,0,0.5593999958364293,19,0.7078000053297728,10,1.4435000048251823,90,18.60060000035446,89
1_medium_blowup,regex,regex_1,8.9,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,207,True,0.2589176,0.435938,1052,122,0,64334,122,6.204918032786885,6,0,0.5593999958364293,19,0.7078000053297728,10,1.4435000048251823,90,18.60060000035446,89
1_medium_blowup,regex,regex_15,3.25,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,94,True,0.0032911,0.42348,77,0,0,278,0,0,0,0,0.4262000002199784,14,0.2789999998640269,8,0.19690000044647604,27,0.7260999991558492,26
1_medium_blowup,regex,regex_15,3.25,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,94,True,0.0128044,0.38628,77,0,0,278,0,0,0,0,0.4262000002199784,14,0.2789999998640269,8,0.19690000044647604,27,0.7260999991558492,26
1_medium_blowup,regex,regex_15,3.25,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,94,True,0.0023591,0.378063,82,6,0,3100,6,2.166666666666667,2.166666666666667,0,0.4262000002199784,14,0.2789999998640269,8,0.19690000044647604,27,0.7260999991558492,26
1_medium_blowup,regex,regex_19,7.6,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,417,True,0.1899922,0.409901,1892,0,0,5956,0,0,0,0,1.0372999968240038,25,1.1999999987892807,10,1.2618999899132177,90,7.120399997802451,76
1_medium_blowup,regex,regex_19,7.6,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,417,True,2.7392263,0.401297,1892,0,0,5956,0,0,0,0,1.0372999968240038,25,1.1999999987892807,10,1.2618999899132177,90,7.120399997802451,76
1_medium_blowup,regex,regex_19,7.6,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,417,True,94.547824,0.318418,41623,39732,0,4334927,39732,6.863611195006544,6.862327594885734,0,1.0372999968240038,25,1.1999999987892807,10,1.2618999899132177,90,7.120399997802451,76
1_medium_blowup,regex,regex_2,6.111111111111111,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,112,True,0.0023849,0.355898,68,0,0,256,0,0,0,0,0.6579000037163496,24,1.598799994098954,9,1.15489999006968,77,5.286100000375882,55
1_medium_blowup,regex,regex_2,6.111111111111111,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,112,True,0.0077059,0.314258,68,0,0,256,0,0,0,0,0.6579000037163496,24,1.598799994098954,9,1.15489999006968,77,5.286100000375882,55
1_medium_blowup,regex,regex_2,6.111111111111111,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,112,True,0.0005339,0.289183,68,0,0,1451,0,0,0,0,0.6579000037163496,24,1.598799994098954,9,1.15489999006968,77,5.286100000375882,55
1_medium_blowup,regex,regex_21,3.0,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,233,True,0.0542925,0.349169,810,0,0,2604,0,0,0,0,0.5153999954927713,18,0.6117000011727214,7,0.3378999972483143,30,0.8637999999336898,21
1_medium_blowup,regex,regex_21,3.0,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,233,True,0.2909084,0.311442,810,0,0,2604,0,0,0,0,0.5153999954927713,18,0.6117000011727214,7,0.3378999972483143,30,0.8637999999336898,21
1_medium_blowup,regex,regex_21,3.0,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,233,True,0.2473786,0.328424,1646,837,0,83818,837,5.369175627240144,5.369175627240144,0,0.5153999954927713,18,0.6117000011727214,7,0.3378999972483143,30,0.8637999999336898,21
1_medium_blowup,regex,regex_22,6.111111111111111,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,264,True,0.0861035,0.366418,1202,0,0,3754,0,0,0,0,0.5050000036135316,17,0.5619000003207475,9,0.5150000069988891,56,2.663299994310364,55
1_medium_blowup,regex,regex_22,6.111111111111111,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,264,True,1.2054905,0.342578,1202,0,0,3754,0,0,0,0,0.5050000036135316,17,0.5619000003207475,9,0.5150000069988891,56,2.663299994310364,55
1_medium_blowup,regex,regex_22,6.111111111111111,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,264,True,0.3557989,0.299419,1453,252,0,91126,252,7.361111111111111,6.992063492063492,0,0.5050000036135316,17,0.5619000003207475,9,0.5150000069988891,56,2.663299994310364,55
1_medium_blowup,regex,regex_23,4.0,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,78,True,0.0006443,0.378702,24,0,0,96,0,0,0,0,0.3741999971680343,13,0.2690999972401187,7,0.23809999402146786,29,0.7650000043213367,28
1_medium_blowup,regex,regex_23,4.0,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,78,True,0.0015076,0.321429,24,0,0,96,0,0,0,0,0.3741999971680343,13,0.2690999972401187,7,0.23809999402146786,29,0.7650000043213367,28
1_medium_blowup,regex,regex_23,4.0,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,78,True,0.0002591,0.301053,24,0,0,624,0,0,0,0,0.3741999971680343,13,0.2690999972401187,7,0.23809999402146786,29,0.7650000043213367,28
1_medium_blowup,regex,regex_24,7.333333333333333,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,347,True,0.1151922,0.372747,1148,0,0,3654,0,0,0,0,0.7907999970484525,31,2.419900003587827,12,1.7545000009704381,117,12.788200008799322,88
1_medium_blowup,regex,regex_24,7.333333333333333,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,347,True,0.8803067,0.320083,1148,0,0,3654,0,0,0,0,0.7907999970484525,31,2.419900003587827,12,1.7545000009704381,117,12.788200008799322,88
1_medium_blowup,regex,regex_24,7.333333333333333,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,347,True,0.7396264,0.28814,1802,655,0,124303,655,5.433587786259542,5.43206106870229,0,0.7907999970484525,31,2.419900003587827,12,1.7545000009704381,117,12.788200008799322,88
1_medium_blowup,regex,regex_25,7.333333333333333,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,221,True,0.036075,0.316186,461,0,0,1484,0,0,0,0,0.5976999964332208,22,0.8092999923974276,12,0.9462000016355887,89,7.307699997909367,88
1_medium_blowup,regex,regex_25,7.333333333333333,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,221,True,0.2535435,0.325799,461,0,0,1484,0,0,0,0,0.5976999964332208,22,0.8092999923974276,12,0.9462000016355887,89,7.307699997909367,88
1_medium_blowup,regex,regex_25,7.333333333333333,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,221,True,0.1363964,0.279159,560,100,0,36290,100,6.04,4.58,0,0.5976999964332208,22,0.8092999923974276,12,0.9462000016355887,89,7.307699997909367,88
1_medium_blowup,regex,regex_32,4.25,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,151,True,0.0120638,0.382057,126,0,0,472,0,0,0,0,0.7149000011850148,21,0.8880999957909808,8,0.5756000027759001,48,2.1401000121841207,34
1_medium_blowup,regex,regex_32,4.25,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,151,True,0.0109701,0.305289,126,0,0,472,0,0,0,0,0.7149000011850148,21,0.8880999957909808,8,0.5756000027759001,48,2.1401000121841207,34
1_medium_blowup,regex,regex_32,4.25,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,151,True,0.00331,0.284201,131,5,0,4061,5,2.2,2.2,0,0.7149000011850148,21,0.8880999957909808,8,0.5756000027759001,48,2.1401000121841207,34
1_medium_blowup,regex,regex_38,4.1,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,152,True,0.0024344,0.325499,87,0,0,331,0,0,0,0,0.8927000017138198,25,1.715399994282052,10,1.0809999948833138,55,3.3955999970203266,41
1_medium_blowup,regex,regex_38,4.1,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,152,True,0.0097299,0.318536,87,0,0,331,0,0,0,0,0.8927000017138198,25,1.715399994282052,10,1.0809999948833138,55,3.3955999970203266,41
1_medium_blowup,regex,regex_38,4.1,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,152,True,0.000617,0.367251,87,0,0,1797,0,0,0,0,0.8927000017138198,25,1.715399994282052,10,1.0809999948833138,55,3.3955999970203266,41
1_medium_blowup,regex,regex_39,2.375,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,122,True,0.0010268,0.307,26,0,0,118,0,0,0,0,0.578099992708303,19,0.7052000000840053,8,0.22799998987466097,26,0.8187000057660043,19
1_medium_blowup,regex,regex_39,2.375,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,122,True,0.0012289,0.390383,26,0,0,118,0,0,0,0,0.578099992708303,19,0.7052000000840053,8,0.22799998987466097,26,0.8187000057660043,19
1_medium_blowup,regex,regex_39,2.375,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,122,True,0.0001783,0.307623,26,0,0,601,0,0,0,0,0.578099992708303,19,0.7052000000840053,8,0.22799998987466097,26,0.8187000057660043,19
1_medium_blowup,regex,regex_4,6.125,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,118,True,0.0028043,0.303698,64,0,0,229,0,0,0,0,0.5449000018415973,15,0.3606999962357804,8,0.5215999990468845,50,2.0478999940678477,49
1_medium_blowup,regex,regex_4,6.125,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,118,True,0.012402,0.310108,64,0,0,229,0,0,0,0,0.5449000018415973,15,0.3606999962357804,8,0.5215999990468845,50,2.0478999940678477,49
1_medium_blowup,regex,regex_4,6.125,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,118,True,0.0035891,0.305742,71,8,0,2793,8,2.5,2.5,0,0.5449000018415973,15,0.3606999962357804,8,0.5215999990468845,50,2.0478999940678477,49
1_medium_blowup,regex,regex_42,3.0,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,160,True,0.0109505,0.326258,249,0,0,823,0,0,0,0,0.4172999906586483,13,0.27040000713896006,7,0.16200001118704677,22,0.4726000042865053,21
1_medium_blowup,regex,regex_42,3.0,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,160,True,0.0593703,0.361573,249,0,0,823,0,0,0,0,0.4172999906586483,13,0.27040000713896006,7,0.16200001118704677,22,0.4726000042865053,21
1_medium_blowup,regex,regex_42,3.0,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,160,True,0.0377238,0.32337,354,106,0,18064,106,5.160377358490566,4.716981132075472,0,0.4172999906586483,13,0.27040000713896006,7,0.16200001118704677,22,0.4726000042865053,21
1_medium_blowup,regex,regex_44,9.555555555555555,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,165,True,0.0191702,0.347625,418,0,0,1349,0,0,0,0,0.7139000081224367,17,1.1180999863427132,9,2.682599995750934,87,8.547199991880916,86
1_medium_blowup,regex,regex_44,9.555555555555555,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,165,True,0.2424343,0.40502,418,0,0,1349,0,0,0,0,0.7139000081224367,17,1.1180999863427132,9,2.682599995750934,87,8.547199991880916,86
1_medium_blowup,regex,regex_44,9.555555555555555,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,165,True,0.0810122,0.28004,503,86,0,23858,86,4.162790697674419,4.081395348837209,0,0.7139000081224367,17,1.1180999863427132,9,2.682599995750934,87,8.547199991880916,86
1_medium_blowup,regex,regex_45,4.1,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,132,True,0.011107,0.296396,109,0,0,399,0,0,0,0,0.7150999881559983,25,1.248400003532879,10,0.6237999914446846,55,4.318899998907,41
1_medium_blowup,regex,regex_45,4.1,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,132,True,0.0123751,0.338758,109,0,0,399,0,0,0,0,0.7150999881559983,25,1.248400003532879,10,0.6237999914446846,55,4.318899998907,41
1_medium_blowup,regex,regex_45,4.1,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,132,True,0.0013158,0.2899,113,2,0,2297,2,1,1,0,0.7150999881559983,25,1.248400003532879,10,0.6237999914446846,55,4.318899998907,41
1_medium_blowup,regex,regex_46,3.5,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,63,True,0.0007958,0.290178,25,0,0,102,0,0,0,0,0.9438999986741692,14,0.6415999960154295,8,0.29209999775048345,29,0.9816000092541799,28
1_medium_blowup,regex,regex_46,3.5,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,63,True,0.001725,0.325971,25,0,0,102,0,0,0,0,0.9438999986741692,14,0.6415999960154295,8,0.29209999775048345,29,0.9816000092541799,28
1_medium_blowup,regex,regex_46,3.5,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,63,True,0.0005144,0.284822,26,2,0,923,2,1.5,1.5,0,0.9438999986741692,14,0.6415999960154295,8,0.29209999775048345,29,0.9816000092541799,28
1_medium_blowup,regex,regex_47,5.454545454545454,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,211,True,0.0377306,0.326931,393,0,0,1276,0,0,0,0,0.9825000015553087,20,1.2875999964307994,11,0.9122999908868223,61,5.488800001330674,60
1_medium_blowup,regex,regex_47,5.454545454545454,dfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,211,True,0.2496793,0.364167,393,0,0,1276,0,0,0,0,0.9825000015553087,20,1.2875999964307994,11,0.9122999908868223,61,5.488800001330674,60
1_medium_blowup,regex,regex_47,5.454545454545454,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,OPTIMAL,0,211,True,0.0488533,0.337046,442,50,0,25108,50,5.2,5.14,0,0.9825000015553087,20,1.2875999964307994,11,0.9122999908868223,61,5.488800001330674,60
1_medium_blowup,regex,regex_48,9.555555555555555,nfa,nl.tudelft.algorithmics.pumpkin-regular,OPTIMAL,0,214,True,0.0142403,0.32933,335,0,0,1133,0,0,0,0,0.6244000105652958,24,2.5437000003876165,9,4.154299997026101,124,21.87360000971239,86
