bin,problem_type,instance,blowup,config,solver_id,status,exit_code,solveTime,flatTime,nodes,failures,restarts,propagations,nogoods,AverageLearnedNogoodLength,AverageLbd,AverageBacktrackAmount,layered_multigraph_sync_ms,nfa_glushkov_ms,nfa_glushkov_states,nfa_rbisim_ms,nfa_rbisim_states,dfa_subset_ms,dfa_subset_states,dfa_min_ms,dfa_min_states
0_low_blowup,polyominoes,polyominoes_53,0.6104218362282878,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,1.1770052,0.273947,29,25,0,688,25,2.52,2.52,0,581.4656,51.726900001085596,1722,2635.1618000044255,403,44.22510000586044,1128,1366.9315000042843,246
0_low_blowup,polyominoes,polyominoes_53,0.6104218362282878,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.7613997,0.260539,29,25,0,688,25,2.52,2.52,0,372.1019,51.726900001085596,1722,2635.1618000044255,403,44.22510000586044,1128,1366.9315000042843,246
0_low_blowup,polyominoes,polyominoes_53,0.6104218362282878,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.6082521,0.259725,109,100,0,91960,100,114.12,3.39,0,,51.726900001085596,1722,2635.1618000044255,403,44.22510000586044,1128,1366.9315000042843,246
0_low_blowup,polyominoes,polyominoes_56,0.7725980670835703,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,233.8632118,0.304968,155,149,0,5249,149,15.590604026845638,5.510067114093959,0,112678.7557,394.1369999993185,9487,81773.93010000378,1759,1856.5829999934067,7586,70542.92740000164,1359
0_low_blowup,polyominoes,polyominoes_56,0.7725980670835703,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,169.8697657,0.302084,155,149,0,5235,149,15.590604026845638,5.510067114093959,0,79952.6828,394.1369999993185,9487,81773.93010000378,1759,1856.5829999934067,7586,70542.92740000164,1359
0_low_blowup,polyominoes,polyominoes_56,0.7725980670835703,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,74.4282364,0.638671,1131,1056,0,2362860,1056,3965.2945075757575,5.237689393939394,0,,394.1369999993185,9487,81773.93010000378,1759,1856.5829999934067,7586,70542.92740000164,1359
0_low_blowup,polyominoes,polyominoes_58,0.8142857142857143,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,18.5319298,0.283066,28,20,0,622,20,4.85,2.95,0,7266.7023,192.38379999660538,4892,25157.04299999925,1470,490.34219999884954,3992,22805.5400000012,1197
0_low_blowup,polyominoes,polyominoes_58,0.8142857142857143,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,15.1601052,0.262412,28,20,0,625,20,4.85,2.95,0,5751.1041,192.38379999660538,4892,25157.04299999925,1470,490.34219999884954,3992,22805.5400000012,1197
0_low_blowup,polyominoes,polyominoes_58,0.8142857142857143,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,4.8025082999999995,0.45601,91,80,0,265521,80,1073.0875,4.2375,0,,192.38379999660538,4892,25157.04299999925,1470,490.34219999884954,3992,22805.5400000012,1197
0_low_blowup,polyominoes,polyominoes_59,0.6456876456876457,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,53.8089272,0.271933,694,674,0,22316,674,9.762611275964392,5.728486646884273,0,35980.0223,86.55739999448997,2804,5696.321099996567,429,118.05359999925713,1830,3368.497400002525,277
0_low_blowup,polyominoes,polyominoes_59,0.6456876456876457,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,34.3790306,0.298525,694,674,0,22284,674,9.762611275964392,5.728486646884273,0,22682.9271,86.55739999448997,2804,5696.321099996567,429,118.05359999925713,1830,3368.497400002525,277
0_low_blowup,polyominoes,polyominoes_59,0.6456876456876457,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,28.1212297,0.295755,2406,2329,0,2295142,2329,562.3310433662516,6.163589523400601,0,,86.55739999448997,2804,5696.321099996567,429,118.05359999925713,1830,3368.497400002525,277
0_low_blowup,polyominoes,polyominoes_61,0.6310272536687631,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,2.3642759,0.257668,46,30,0,965,30,4,2.9,0,1179.3447,62.177000003430294,2164,3161.4141999998537,477,52.35030000767438,1424,1593.6615000027814,301
0_low_blowup,polyominoes,polyominoes_61,0.6310272536687631,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,1.4808493,0.24873,46,30,0,960,30,4,2.9,0,743.4522,62.177000003430294,2164,3161.4141999998537,477,52.35030000767438,1424,1593.6615000027814,301
0_low_blowup,polyominoes,polyominoes_61,0.6310272536687631,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.8448085,0.269895,154,132,0,113081,132,238.88636363636363,3.8333333333333335,0,,62.177000003430294,2164,3161.4141999998537,477,52.35030000767438,1424,1593.6615000027814,301
0_low_blowup,polyominoes,polyominoes_67,0.6022471910112359,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,164.5628644,0.26022,2067,2017,0,60303,2017,12.998512642538424,7.099652949925632,0,112147.3042,96.80329999901005,3215,7538.755500005209,445,119.59159999969415,2007,3507.3422999957984,268
0_low_blowup,polyominoes,polyominoes_67,0.6022471910112359,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,100.7391164,0.263778,2067,2017,0,60139,2017,12.998512642538424,7.099652949925632,0,68954.2175,96.80329999901005,3215,7538.755500005209,445,119.59159999969415,2007,3507.3422999957984,268
0_low_blowup,polyominoes,polyominoes_67,0.6022471910112359,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,51.7289432,0.278923,4636,4197,0,4001082,4197,448.1374791517751,7.5746962115797,0,,96.80329999901005,3215,7538.755500005209,445,119.59159999969415,2007,3507.3422999957984,268
0_low_blowup,polyominoes,polyominoes_68,0.7766217870257038,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,68.5430173,0.281219,66,63,0,1849,63,16.476190476190474,4.238095238095238,0,29499.3467,292.27439999885974,7098,53532.23860000071,1634,1023.7302000023192,5748,44021.839299999556,1269
0_low_blowup,polyominoes,polyominoes_68,0.7766217870257038,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,54.4465301,0.293021,66,63,0,1849,63,16.476190476190474,4.238095238095238,0,23131.1774,292.27439999885974,7098,53532.23860000071,1634,1023.7302000023192,5748,44021.839299999556,1269
0_low_blowup,polyominoes,polyominoes_68,0.7766217870257038,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,25.0464981,0.550739,274,265,0,787143,265,3497.0037735849055,4.988679245283019,0,,292.27439999885974,7098,53532.23860000071,1634,1023.7302000023192,5748,44021.839299999556,1269
0_low_blowup,polyominoes,polyominoes_79,0.7288629737609329,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,56.07937,0.313646,51,46,0,1633,46,16.73913043478261,2.9130434782608696,0,23230.1131,227.6058000024932,5895,36467.852999998286,1372,598.4178999970027,4458,25465.931300001102,1000
0_low_blowup,polyominoes,polyominoes_79,0.7288629737609329,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,39.3018382,0.290479,51,46,0,1630,46,16.73913043478261,2.9130434782608696,0,15528.103,227.6058000024932,5895,36467.852999998286,1372,598.4178999970027,4458,25465.931300001102,1000
0_low_blowup,polyominoes,polyominoes_79,0.7288629737609329,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,TIMEOUT,,,0.575159,,,,,,,,,,227.6058000024932,5895,36467.852999998286,1372,598.4178999970027,4458,25465.931300001102,1000
0_low_blowup,polyominoes,polyominoes_81,0.8412514484356894,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,3.9666021000000002,0.291729,20,17,0,503,17,2.5294117647058822,2.4705882352941178,0,1728.1663,96.06299999722978,2888,7851.6641999958665,863,194.64590000279713,2317,7961.8050000026415,726
0_low_blowup,polyominoes,polyominoes_81,0.8412514484356894,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,3.4971134,0.270323,20,17,0,503,17,2.5294117647058822,2.4705882352941178,0,1473.5983,96.06299999722978,2888,7851.6641999958665,863,194.64590000279713,2317,7961.8050000026415,726
0_low_blowup,polyominoes,polyominoes_81,0.8412514484356894,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,2.1781721,0.34717,109,95,0,168975,95,645.6,3.3684210526315788,0,,96.06299999722978,2888,7851.6641999958665,863,194.64590000279713,2317,7961.8050000026415,726
0_low_blowup,polyominoes,polyominoes_82,0.714975845410628,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,133.4637929,0.304916,358,347,0,14060,347,32.89913544668588,4.07492795389049,0,74117.3586,184.2155999984243,5159,22729.641700003413,828,362.63579999285867,3399,13798.110099996848,592
0_low_blowup,polyominoes,polyominoes_82,0.714975845410628,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,92.791398,0.275318,358,347,0,13986,347,32.89913544668588,4.07492795389049,0,49819.2679,184.2155999984243,5159,22729.641700003413,828,362.63579999285867,3399,13798.110099996848,592
0_low_blowup,polyominoes,polyominoes_82,0.714975845410628,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,214.134161,0.455141,3831,3696,0,7423319,3696,2454.8598484848485,5.915584415584416,0,,184.2155999984243,5159,22729.641700003413,828,362.63579999285867,3399,13798.110099996848,592
0_low_blowup,polyominoes,polyominoes_93,0.7902777777777777,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,2.4548531000000002,0.284455,24,13,0,460,13,2.769230769230769,2.769230769230769,0,919.9429,68.71600000158651,2227,5853.209600005357,720,124.3572999992466,1730,5320.590999996057,569
0_low_blowup,polyominoes,polyominoes_93,0.7902777777777777,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,2.0824413,0.288368,24,13,0,460,13,2.769230769230769,2.769230769230769,0,761.7084,68.71600000158651,2227,5853.209600005357,720,124.3572999992466,1730,5320.590999996057,569
0_low_blowup,polyominoes,polyominoes_93,0.7902777777777777,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,1.5305005,0.352722,82,67,0,144442,67,144.59701492537314,2.8059701492537314,0,,68.71600000158651,2227,5853.209600005357,720,124.3572999992466,1730,5320.590999996057,569
0_low_blowup,polyominoes,polyominoes_96,0.8647224174279691,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,74.1320821,0.323596,27,21,0,712,21,45.666666666666664,3.0952380952380953,0,25513.3637,639.157299996441,11730,179200.2943999978,2846,4118.56280000211,10360,173920.20589999447,2461
0_low_blowup,polyominoes,polyominoes_96,0.8647224174279691,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,65.1156113,0.308196,27,21,0,709,21,45.666666666666664,3.0952380952380953,0,21606.6905,639.157299996441,11730,179200.2943999978,2846,4118.56280000211,10360,173920.20589999447,2461
0_low_blowup,polyominoes,polyominoes_96,0.8647224174279691,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,TIMEOUT,,,1.0451,,,,,,,,,,639.157299996441,11730,179200.2943999978,2846,4118.56280000211,10360,173920.20589999447,2461
0_low_blowup,polyominoes,polyominoes_98,0.8308525033829499,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,16.4702448,0.295187,26,16,0,560,16,3.1875,3.0625,0,5920.3472,181.49059999996098,4629,25491.902399997343,1478,563.485499995295,4012,27217.71969999827,1228
0_low_blowup,polyominoes,polyominoes_98,0.8308525033829499,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,13.4744802,0.263376,26,16,0,560,16,3.1875,3.0625,0,4669.9919,181.49059999996098,4629,25491.902399997343,1478,563.485499995295,4012,27217.71969999827,1228
0_low_blowup,polyominoes,polyominoes_98,0.8308525033829499,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,5.6825346,0.450388,82,69,0,229482,69,3606.855072463768,4.478260869565218,0,,181.49059999996098,4629,25491.902399997343,1478,563.485499995295,4012,27217.71969999827,1228
0_low_blowup,polyominoes,polyominoes_99,0.8545170121235823,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,81.2443589,0.311964,19,14,0,623,14,21.285714285714285,2.9285714285714284,0,27157.4593,470.6718000015826,10553,109881.6233999969,2557,2537.714199999755,9013,103906.80109999812,2185
0_low_blowup,polyominoes,polyominoes_99,0.8545170121235823,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,66.1720484,0.313133,19,14,0,622,14,21.285714285714285,2.9285714285714284,0,21888.6405,470.6718000015826,10553,109881.6233999969,2557,2537.714199999755,9013,103906.80109999812,2185
0_low_blowup,polyominoes,polyominoes_99,0.8545170121235823,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,TIMEOUT,,,0.862564,,,,,,,,,,470.6718000015826,10553,109881.6233999969,2557,2537.714199999755,9013,103906.80109999812,2185
0_low_blowup,regex,regex_85,1.8695652173913044,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,1.2518945000000001,0.295853,3936,3846,0,34528,3846,8.485959438377535,8.485959438377535,0,636.8479,2.5056999875232577,44,8.701899991137907,23,0.6682999955955893,57,4.36040002387017,43
0_low_blowup,regex,regex_85,1.8695652173913044,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,2.4738615,0.242728,3936,3846,0,34523,3846,8.485959438377535,8.485959438377535,0,1573.4319,2.5056999875232577,44,8.701899991137907,23,0.6682999955955893,57,4.36040002387017,43
0_low_blowup,regex,regex_85,1.8695652173913044,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,2.2534216000000002,0.229712,4468,4370,0,529597,4370,8.389244851258582,8.343935926773455,0,,2.5056999875232577,44,8.701899991137907,23,0.6682999955955893,57,4.36040002387017,43
1_medium_blowup,regex,regex_1,2.2941176470588234,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.3584997,0.239348,1235,1036,0,10222,1036,6.351351351351352,6.351351351351352,0,169.8208,2.230699989013374,33,3.145299997413531,17,0.6983999919611961,49,2.8458000160753727,39
1_medium_blowup,regex,regex_1,2.2941176470588234,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.8252248,0.236779,1235,1036,0,10221,1036,6.351351351351352,6.351351351351352,0,485.5029,2.230699989013374,33,3.145299997413531,17,0.6983999919611961,49,2.8458000160753727,39
1_medium_blowup,regex,regex_1,2.2941176470588234,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.6079943,0.228688,1729,1530,0,201548,1530,6.839869281045751,6.031372549019608,0,,2.230699989013374,33,3.145299997413531,17,0.6983999919611961,49,2.8458000160753727,39
1_medium_blowup,regex,regex_11,3.9615384615384617,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,6.7783307,0.239474,13349,12848,0,119062,12848,8.540862391033624,8.540862391033624,0,3182.5569,4.104499996174127,73,45.306799991521984,26,6.229899998288602,159,164.7843999962788,103
1_medium_blowup,regex,regex_11,3.9615384615384617,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,13.5540377,0.259864,13349,12848,0,119068,12848,8.540862391033624,8.540862391033624,0,8107.7162,4.104499996174127,73,45.306799991521984,26,6.229899998288602,159,164.7843999962788,103
1_medium_blowup,regex,regex_11,3.9615384615384617,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,21.7789147,0.233238,14992,14489,0,1896725,14489,9.103112706190904,8.275381323762854,0,,4.104499996174127,73,45.306799991521984,26,6.229899998288602,159,164.7843999962788,103
1_medium_blowup,regex,regex_12,9.21875,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.380077,0.245212,842,706,0,6822,706,4.524079320113314,4.524079320113314,0,171.8872,4.2575999977998435,62,20.513199997367337,32,14.104100002441555,312,193.35039998986758,295
1_medium_blowup,regex,regex_12,9.21875,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,1.6437145,0.237024,842,706,0,6823,706,4.524079320113314,4.524079320113314,0,936.5147,4.2575999977998435,62,20.513199997367337,32,14.104100002441555,312,193.35039998986758,295
1_medium_blowup,regex,regex_12,9.21875,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,2.9755554,0.230717,1028,891,0,182554,891,9.166105499438833,4.608305274971942,0,,4.2575999977998435,62,20.513199997367337,32,14.104100002441555,312,193.35039998986758,295
1_medium_blowup,regex,regex_13,2.2666666666666666,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0013165,0.24409,12,8,0,102,8,2.25,2.25,0,0.6071,1.585899997735396,28,1.701200002571568,15,0.6323999841697514,41,2.4477999832015485,34
1_medium_blowup,regex,regex_13,2.2666666666666666,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0043513,0.236081,12,8,0,102,8,2.25,2.25,0,1.7062,1.585899997735396,28,1.701200002571568,15,0.6323999841697514,41,2.4477999832015485,34
1_medium_blowup,regex,regex_13,2.2666666666666666,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0032787,0.222173,13,9,0,1772,9,2.3333333333333335,2.3333333333333335,0,,1.585899997735396,28,1.701200002571568,15,0.6323999841697514,41,2.4477999832015485,34
1_medium_blowup,regex,regex_14,3.2857142857142856,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0320794,0.243114,186,47,0,1192,47,5.74468085106383,5.74468085106383,0,19.0553,5.929899984039366,37,5.079700029455125,14,2.752200001850724,67,12.996799952816218,46
1_medium_blowup,regex,regex_14,3.2857142857142856,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.053053,0.231059,186,47,0,1192,47,5.74468085106383,5.74468085106383,0,26.1182,5.929899984039366,37,5.079700029455125,14,2.752200001850724,67,12.996799952816218,46
1_medium_blowup,regex,regex_14,3.2857142857142856,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.020158,0.218259,196,57,0,14032,57,5.2105263157894735,5.2105263157894735,0,,5.929899984039366,37,5.079700029455125,14,2.752200001850724,67,12.996799952816218,46
1_medium_blowup,regex,regex_2,4.105263157894737,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0007747,0.253099,2,1,0,37,1,1,1,0,0.3786,1.6983000095933676,36,1.9321000145282596,19,2.0431999873835593,87,6.644400011282414,78
1_medium_blowup,regex,regex_2,4.105263157894737,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0020604,0.241738,2,1,0,37,1,1,1,0,0.9375,1.6983000095933676,36,1.9321000145282596,19,2.0431999873835593,87,6.644400011282414,78
1_medium_blowup,regex,regex_2,4.105263157894737,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0020198,0.219256,5,4,0,1339,4,2,1.75,0,,1.6983000095933676,36,1.9321000145282596,19,2.0431999873835593,87,6.644400011282414,78
1_medium_blowup,regex,regex_20,6.714285714285714,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0132904,0.253812,86,14,0,551,14,4.071428571428571,4.071428571428571,0,7.6433,3.3316999906674027,39,5.1951000350527465,14,4.576200008159503,136,37.72720001870766,94
1_medium_blowup,regex,regex_20,6.714285714285714,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0238713,0.235845,86,14,0,552,14,4.071428571428571,4.071428571428571,0,11.4161,3.3316999906674027,39,5.1951000350527465,14,4.576200008159503,136,37.72720001870766,94
1_medium_blowup,regex,regex_20,6.714285714285714,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0051617,0.221638,86,14,0,4254,14,4.071428571428571,4.071428571428571,0,,3.3316999906674027,39,5.1951000350527465,14,4.576200008159503,136,37.72720001870766,94
1_medium_blowup,regex,regex_21,4.357142857142857,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0014838,0.233189,10,3,0,77,3,1.6666666666666667,1.6666666666666667,0,0.6201,2.723599987803027,27,2.4459999694954604,14,1.4947000017855316,66,6.418499979190528,61
1_medium_blowup,regex,regex_21,4.357142857142857,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.002256,0.232828,10,3,0,77,3,1.6666666666666667,1.6666666666666667,0,1.0272,2.723599987803027,27,2.4459999694954604,14,1.4947000017855316,66,6.418499979190528,61
1_medium_blowup,regex,regex_21,4.357142857142857,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0007928,0.223182,10,3,0,651,3,1.6666666666666667,1.6666666666666667,0,,2.723599987803027,27,2.4459999694954604,14,1.4947000017855316,66,6.418499979190528,61
1_medium_blowup,regex,regex_22,7.769230769230769,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,3.6813388,0.231829,7884,7637,0,67203,7637,7.45973549823229,7.45973549823229,0,1807.0363,5.535100004635751,50,9.853399998974055,26,7.864000013796613,214,249.7012999956496,202
1_medium_blowup,regex,regex_22,7.769230769230769,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,12.7194512,0.239184,7884,7637,0,67202,7637,7.45973549823229,7.45973549823229,0,7990.0621,5.535100004635751,50,9.853399998974055,26,7.864000013796613,214,249.7012999956496,202
1_medium_blowup,regex,regex_22,7.769230769230769,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,22.5120664,0.232526,7956,7709,0,899734,7709,7.464392268776755,7.4494746400311325,0,,5.535100004635751,50,9.853399998974055,26,7.864000013796613,214,249.7012999956496,202
1_medium_blowup,regex,regex_23,4.85,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0478352,0.244161,191,166,0,1619,166,4.5120481927710845,4.5120481927710845,0,21.2839,2.434599999105558,38,3.1501000048592687,20,2.1126999927219003,105,17.050900001777336,97
1_medium_blowup,regex,regex_23,4.85,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.1004751,0.244449,191,166,0,1618,166,4.5120481927710845,4.5120481927710845,0,40.5327,2.434599999105558,38,3.1501000048592687,20,2.1126999927219003,105,17.050900001777336,97
1_medium_blowup,regex,regex_23,4.85,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.1004807,0.238704,191,166,0,16519,166,4.5120481927710845,4.5120481927710845,0,,2.434599999105558,38,3.1501000048592687,20,2.1126999927219003,105,17.050900001777336,97
1_medium_blowup,regex,regex_25,3.7777777777777777,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0341909,0.241595,148,81,0,1115,81,3.5555555555555554,3.5555555555555554,0,18.3073,4.2721999634522945,49,13.472899998305365,18,3.0854000069666654,101,20.450899959541857,68
1_medium_blowup,regex,regex_25,3.7777777777777777,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0691831,0.248852,148,81,0,1115,81,3.5555555555555554,3.5555555555555554,0,30.7035,4.2721999634522945,49,13.472899998305365,18,3.0854000069666654,101,20.450899959541857,68
1_medium_blowup,regex,regex_25,3.7777777777777777,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0413001,0.231106,149,82,0,13512,82,3.548780487804878,3.548780487804878,0,,4.2721999634522945,49,13.472899998305365,18,3.0854000069666654,101,20.450899959541857,68
1_medium_blowup,regex,regex_26,3.0833333333333335,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0269248,0.238738,69,16,0,487,16,2.625,2.625,0,13.1154,4.909300012513995,67,28.655000001890585,24,3.3623999916017056,119,24.275400006445125,74
1_medium_blowup,regex,regex_26,3.0833333333333335,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0416071,0.238149,69,16,0,487,16,2.625,2.625,0,20.8409,4.909300012513995,67,28.655000001890585,24,3.3623999916017056,119,24.275400006445125,74
1_medium_blowup,regex,regex_26,3.0833333333333335,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0643101,0.228296,131,77,0,25674,77,7.4935064935064934,3.5454545454545454,0,,4.909300012513995,67,28.655000001890585,24,3.3623999916017056,119,24.275400006445125,74
1_medium_blowup,regex,regex_27,5.052631578947368,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,83.6041232,0.237926,194729,194076,0,1694391,194076,9.434839959603455,9.434839959603455,0,50114.6898,3.9773999887984246,52,12.536599999293685,19,4.5559999998658895,138,39.81819996261038,96
1_medium_blowup,regex,regex_27,5.052631578947368,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,206.811356,0.249373,194729,194076,0,1694617,194076,9.434839959603455,9.434839959603455,0,146323.7302,3.9773999887984246,52,12.536599999293685,19,4.5559999998658895,138,39.81819996261038,96
1_medium_blowup,regex,regex_27,5.052631578947368,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,328.8992624,0.236837,203661,203008,0,18564519,203008,9.31704169293821,9.31704169293821,0,,3.9773999887984246,52,12.536599999293685,19,4.5559999998658895,138,39.81819996261038,96
1_medium_blowup,regex,regex_28,3.2857142857142856,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0451231,0.262928,273,157,0,2030,157,5.146496815286624,5.146496815286624,0,24.9919,2.7501999866217375,37,3.452000004472211,14,1.5669999993406236,67,10.125699976924807,46
1_medium_blowup,regex,regex_28,3.2857142857142856,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0744143,0.247815,273,157,0,2030,157,5.146496815286624,5.146496815286624,0,34.523,2.7501999866217375,37,3.452000004472211,14,1.5669999993406236,67,10.125699976924807,46
1_medium_blowup,regex,regex_28,3.2857142857142856,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0451311,0.224848,275,159,0,17492,159,5.1069182389937104,5.1069182389937104,0,,2.7501999866217375,37,3.452000004472211,14,1.5669999993406236,67,10.125699976924807,46
1_medium_blowup,regex,regex_29,6.888888888888889,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0112503,0.251617,24,9,0,180,9,2.4444444444444446,2.4444444444444446,0,5.1303,2.639599988469854,34,3.3897999965120107,18,5.139799992321059,131,41.07920001843013,124
1_medium_blowup,regex,regex_29,6.888888888888889,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.025068,0.254993,24,9,0,180,9,2.4444444444444446,2.4444444444444446,0,12.7577,2.639599988469854,34,3.3897999965120107,18,5.139799992321059,131,41.07920001843013,124
1_medium_blowup,regex,regex_29,6.888888888888889,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0433839,0.221799,90,73,0,16078,73,22.863013698630137,3.493150684931507,0,,2.639599988469854,34,3.3897999965120107,18,5.139799992321059,131,41.07920001843013,124
1_medium_blowup,regex,regex_32,4.478260869565218,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.265034,0.246223,676,385,0,4870,385,4.381818181818182,4.381818181818182,0,145.1716,4.018300009192899,66,33.78080000402406,23,5.268999986583367,163,47.80650002066977,103
1_medium_blowup,regex,regex_32,4.478260869565218,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.9758931,0.243795,676,385,0,4870,385,4.381818181818182,4.381818181818182,0,665.9822,4.018300009192899,66,33.78080000402406,23,5.268999986583367,163,47.80650002066977,103
